State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price,Commodity_Code
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Mango,Totapuri,Local,01/08/2025,600,1000,800,20
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Mango,Totapuri,Local,10/07/2025,600,800,700,20
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Mango,Totapuri,Local,14/07/2025,600,1000,700,20
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Mango,Totapuri,Local,17/07/2025,700,1000,900,20
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Mango,Totapuri,Local,24/07/2025,600,800,700,20
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Mango,Totapuri,Local,31/07/2025,600,1000,800,20
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Chapparad Avare,Chapparada Avarekai,Local,02/07/2025,4200,4600,4400,169
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Chapparad Avare,Chapparada Avarekai,Local,11/07/2025,4000,4600,4400,169
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Chapparad Avare,Chapparada Avarekai,Local,15/07/2025,4300,5000,4700,169
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Chapparad Avare,Chapparada Avarekai,Local,22/07/2025,4200,4600,4400,169
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Chapparad Avare,Chapparada Avarekai,Local,23/07/2025,4000,4600,4300,169
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Sweet Pumpkin,Sweet Pumpkin,Local,01/07/2025,1000,1600,1300,173
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Sweet Pumpkin,Sweet Pumpkin,Local,05/07/2025,800,1000,900,173
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Sweet Pumpkin,Sweet Pumpkin,Local,09/07/2025,800,1000,900,173
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Sweet Pumpkin,Sweet Pumpkin,Local,18/07/2025,1000,1200,1100,173
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Sweet Pumpkin,Sweet Pumpkin,Local,21/07/2025,800,1000,900,173
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Sweet Pumpkin,Sweet Pumpkin,Local,25/07/2025,800,1000,900,173
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Sweet Pumpkin,Sweet Pumpkin,Local,30/07/2025,800,1000,900,173
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Seemebadnekai,Seemebadanekai,Local,02/07/2025,2000,2400,2200,176
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Seemebadnekai,Seemebadanekai,Local,14/07/2025,1400,1600,1500,176
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Seemebadnekai,Seemebadanekai,Local,28/07/2025,1400,2000,1600,176
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Alsandikai,Alsandikai,Local,04/07/2025,4000,4800,4400,166
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Alsandikai,Alsandikai,Local,05/07/2025,4000,5000,4600,166
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Alsandikai,Alsandikai,Local,09/07/2025,3000,3800,3400,166
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Alsandikai,Alsandikai,Local,19/07/2025,3000,3800,3400,166
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cucumbar(Kheera),Cucumbar,FAQ,01/07/2025,1000,1200,1100,159
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cucumbar(Kheera),Cucumbar,Local,02/07/2025,1000,1200,1100,159
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cucumbar(Kheera),Cucumbar,Local,18/07/2025,2600,3000,2800,159
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cucumbar(Kheera),Cucumbar,Local,25/07/2025,2200,2800,2500,159
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,01/07/2025,10000,16000,14000,190
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,02/07/2025,10000,16000,14000,190
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,08/07/2025,10000,16000,14000,190
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,15/07/2025,10000,16000,14000,190
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,25/07/2025,12000,16000,13000,190
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,31/07/2025,10000,15000,13000,190
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Karbuja(Musk Melon),Karbhuja,Local,05/07/2025,1000,1800,1500,187
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Karbuja(Musk Melon),Karbhuja,Local,09/07/2025,800,1800,1400,187
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Karbuja(Musk Melon),Karbhuja,Local,17/07/2025,1000,1800,1500,187
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Peas Wet,Peas Wet,Local,01/07/2025,14000,16000,15000,174
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Peas Wet,Peas Wet,Local,07/07/2025,16000,18000,17000,174
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Peas Wet,Peas Wet,Local,10/07/2025,16000,18000,17000,174
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Peas Wet,Peas Wet,Local,16/07/2025,14000,16000,15000,174
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Peas Wet,Peas Wet,Local,17/07/2025,14000,16000,15000,174
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Peas Wet,Peas Wet,Local,21/07/2025,16000,18000,17000,174
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Peas Wet,Peas Wet,Local,28/07/2025,12000,13000,12500,174
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Knool Khol,Knool Khol,Local,01/08/2025,1200,1600,1400,177
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Knool Khol,Knool Khol,Local,07/07/2025,1600,2400,2000,177
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Knool Khol,Knool Khol,Local,15/07/2025,1600,2000,1800,177
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Knool Khol,Knool Khol,Local,23/07/2025,1600,2400,2000,177
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Knool Khol,Knool Khol,Local,25/07/2025,1600,2400,2000,177
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Knool Khol,Knool Khol,Local,31/07/2025,1200,1400,1300,177
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Lime,Lime,Local,18/07/2025,3700,4000,3900,180
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Lime,Lime,Local,23/07/2025,2800,3800,3400,180
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Lime,Lime,Local,28/07/2025,4000,5000,4400,180
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Suvarna Gadde,Suvarnagadde,Local,01/08/2025,3600,4000,3900,178
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Suvarna Gadde,Suvarnagadde,Local,07/07/2025,3600,4200,3800,178
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Suvarna Gadde,Suvarnagadde,Local,10/07/2025,3600,4200,3800,178
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Suvarna Gadde,Suvarnagadde,Local,15/07/2025,4200,4600,4400,178
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Suvarna Gadde,Suvarnagadde,Local,17/07/2025,4200,4600,4400,178
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Suvarna Gadde,Suvarnagadde,Local,21/07/2025,3700,4300,3900,178
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Suvarna Gadde,Suvarnagadde,Local,31/07/2025,3600,4000,3900,178
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Bunch Beans,Bunch Beans,Local,01/08/2025,3000,3600,3400,224
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Bunch Beans,Bunch Beans,Local,02/07/2025,3600,4200,3800,224
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Bunch Beans,Bunch Beans,Local,11/07/2025,3500,4000,3800,224
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Apple,Apple,Large,04/07/2025,10000,16000,12000,17
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Apple,Apple,Large,18/07/2025,10000,16000,14000,17
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Apple,Apple,Large,31/07/2025,10000,16000,14000,17
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Orange,Other,Local,05/07/2025,3000,4000,3500,18
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Orange,Other,Local,07/07/2025,3000,4000,3500,18
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Orange,Other,Local,21/07/2025,1600,2000,1800,18
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,Local,08/07/2025,1000,6600,3800,19
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,Local,09/07/2025,1000,6500,3750,19
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,Local,16/07/2025,1000,6500,3750,19
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,Local,23/07/2025,1000,6700,3850,19
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,Local,24/07/2025,1000,6500,3750,19
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,Local,01/08/2025,700,2800,1750,19
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,Local,02/07/2025,700,2200,1450,19
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,Local,04/07/2025,700,2600,1650,19
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,Local,05/07/2025,700,2300,1500,19
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,Local,10/07/2025,700,2800,1750,19
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,Local,25/07/2025,700,2800,1750,19
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,Local,11/07/2025,1000,3000,2000,19
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,Local,15/07/2025,1000,3000,2000,19
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,Local,28/07/2025,1000,3100,2050,19
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,Local,01/07/2025,600,1900,1250,19
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,Local,02/07/2025,600,2000,1300,19
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,Local,07/07/2025,600,2000,1300,19
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,Local,21/07/2025,600,2000,1300,19
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Pineapple,Pine Apple,Local,04/07/2025,2500,3500,3000,21
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Pineapple,Pine Apple,Local,07/07/2025,2000,4000,3000,21
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Pineapple,Pine Apple,Local,17/07/2025,2500,3500,3000,21
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Pineapple,Pine Apple,Local,22/07/2025,2000,3500,2500,21
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Pineapple,Pine Apple,Local,28/07/2025,2000,3000,2500,21
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,FAQ,01/07/2025,2300,2700,2500,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,Local,08/07/2025,2000,2600,2200,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,Local,14/07/2025,2300,2600,2500,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,Local,17/07/2025,2600,2900,2800,34
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Apple,Apple,Large,01/07/2025,10000,15000,13000,17
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Apple,Apple,Large,08/07/2025,10000,16000,14000,17
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Mango,Badami,Local,01/07/2025,2000,4000,3000,20
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Mango,Badami,Local,02/07/2025,2500,3500,3000,20
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Mango,Badami,Local,14/07/2025,2000,3000,2500,20
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Mango,Badami,Local,17/07/2025,3000,4000,3500,20
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Mango,Neelam,Local,01/07/2025,1500,2500,2000,20
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Mango,Neelam,Local,01/08/2025,1000,2000,1500,20
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Mango,Neelam,Local,15/07/2025,1500,2500,2000,20
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Mango,Neelam,Local,21/07/2025,1000,2000,1500,20
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Mango,Other,Local,10/07/2025,3000,4000,3500,20
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Mango,Other,Local,21/07/2025,3000,4000,3500,20
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Mango,Other,Local,25/07/2025,3000,5000,3500,20
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Mango,Raspuri,Local,01/07/2025,2000,3500,3000,20
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Mango,Totapuri,Local,01/07/2025,600,1000,800,20
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Mango,Totapuri,Local,05/07/2025,600,900,700,20
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Mango,Totapuri,Local,07/07/2025,600,800,700,20
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Mango,Totapuri,Local,11/07/2025,600,800,700,20
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Mango,Totapuri,Local,15/07/2025,500,1000,800,20
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Grapes,Black,Local,01/07/2025,2000,4000,3000,22
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Grapes,Black,Local,08/07/2025,2500,4000,3500,22
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Grapes,Black,Local,15/07/2025,2500,4500,3500,22
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Grapes,Black,Local,21/07/2025,3000,5000,4000,22
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Grapes,White,Local,08/07/2025,3500,5500,4500,22
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Grapes,White,Local,11/07/2025,3500,5500,4500,22
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Bitter gourd,Bitter Gourd,Local,09/07/2025,2400,3000,2800,81
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Bitter gourd,Bitter Gourd,Local,10/07/2025,2400,3000,2800,81
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Bitter gourd,Bitter Gourd,Local,22/07/2025,2600,3200,3000,81
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,Local,09/07/2025,2400,3000,2600,78
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,Local,17/07/2025,1600,2200,1800,78
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,Local,19/07/2025,2400,3000,2600,78
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,Local,21/07/2025,2500,3100,2700,78
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,Local,22/07/2025,2000,3100,2700,78
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,Local,28/07/2025,2400,2600,2500,78
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Bottle gourd,Bottle Gourd,Local,01/08/2025,2000,2600,2400,82
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Bottle gourd,Bottle Gourd,Local,03/07/2025,2200,2600,2300,82
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Bottle gourd,Bottle Gourd,Local,28/07/2025,6000,7000,6600,82
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Ginger(Green),Green Ginger,Local,01/08/2025,3600,4000,3800,103
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Ginger(Green),Green Ginger,Local,02/07/2025,3600,4200,3800,103
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Ginger(Green),Green Ginger,Local,04/07/2025,3500,4100,3700,103
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Ginger(Green),Green Ginger,Local,05/07/2025,3600,4200,3800,103
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Ginger(Green),Green Ginger,Local,14/07/2025,4000,4400,4200,103
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Ginger(Green),Green Ginger,Local,23/07/2025,4000,4400,4200,103
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Mousambi(Sweet Lime),Mousambi,Large,03/07/2025,2500,3500,3200,77
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Mousambi(Sweet Lime),Mousambi,Large,04/07/2025,2800,3800,3400,77
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Mousambi(Sweet Lime),Mousambi,Large,07/07/2025,2600,3600,3200,77
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Beans,Beans (Whole),FAQ,01/07/2025,6000,6600,6400,94
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Beans,Beans (Whole),Local,01/07/2025,6000,6600,6400,94
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Beans,Beans (Whole),Local,08/07/2025,6500,8000,7000,94
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Beans,Beans (Whole),Local,10/07/2025,6500,8000,7000,94
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Beans,Beans (Whole),Local,14/07/2025,5800,6400,6000,94
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Beans,Beans (Whole),Local,15/07/2025,5800,6400,6000,94
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Beans,Beans (Whole),Local,22/07/2025,4500,5400,4900,94
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Beans,Beans (Whole),Local,30/07/2025,5000,6000,5500,94
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Beans,Beans (Whole),Local,31/07/2025,5000,6000,5500,94
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Bhindi(Ladies Finger),Bhindi,FAQ,01/07/2025,3600,4400,4000,85
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Bhindi(Ladies Finger),Bhindi,Local,01/08/2025,3800,4600,4200,85
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Bhindi(Ladies Finger),Bhindi,Local,04/07/2025,3800,4600,4200,85
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Bhindi(Ladies Finger),Bhindi,Local,19/07/2025,4000,4800,4600,85
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Bhindi(Ladies Finger),Bhindi,Local,30/07/2025,3800,4600,4200,85
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Water Melon,Water Melon,Local,01/07/2025,800,1400,1000,73
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Water Melon,Water Melon,Local,09/07/2025,800,1600,1200,73
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Water Melon,Water Melon,Local,16/07/2025,1000,1600,1300,73
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Water Melon,Water Melon,Local,18/07/2025,1000,1800,1500,73
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Water Melon,Water Melon,Local,22/07/2025,800,1500,1200,73
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Water Melon,Water Melon,Local,23/07/2025,800,1600,1200,73
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Water Melon,Water Melon,Local,25/07/2025,800,1400,1000,73
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Chikoos(Sapota),Sapota,Local,03/07/2025,2500,3500,3000,71
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Chikoos(Sapota),Sapota,Local,31/07/2025,2500,3500,3000,71
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Papaya,Papaya,Local,01/08/2025,1000,2000,1500,72
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Papaya,Papaya,Local,07/07/2025,1000,1600,1200,72
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Papaya,Papaya,Local,10/07/2025,800,1600,1200,72
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Sweet Potato,Sweet Potato,FAQ,01/07/2025,2200,2400,2300,152
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Sweet Potato,Sweet Potato,Local,01/07/2025,2200,2400,2300,152
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Sweet Potato,Sweet Potato,Local,02/07/2025,2200,2400,2300,152
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Sweet Potato,Sweet Potato,Local,08/07/2025,2300,2500,2400,152
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Sweet Potato,Sweet Potato,Local,16/07/2025,2200,2600,2400,152
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Sweet Potato,Sweet Potato,Local,19/07/2025,2300,2500,2400,152
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Sweet Potato,Sweet Potato,Local,23/07/2025,2200,2600,2400,152
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Sweet Potato,Sweet Potato,Local,31/07/2025,2400,3000,2600,152
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,Local,05/07/2025,4800,5800,5400,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,Local,08/07/2025,4600,5500,5000,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,Local,11/07/2025,5000,7000,6000,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Thondekai,Thondekai,Local,04/07/2025,2000,2600,2400,162
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Thondekai,Thondekai,Local,17/07/2025,2000,2400,2200,162
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Thondekai,Thondekai,Local,21/07/2025,1600,2000,1800,162
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Thondekai,Thondekai,Local,31/07/2025,2000,2400,2200,162
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Raddish,Raddish,Local,21/07/2025,1500,1700,1600,161
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Raddish,Raddish,Local,22/07/2025,1500,1700,1600,161
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Ridgeguard(Tori),Ridgeguard(Tori),Local,05/07/2025,2200,2600,2400,160
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Ridgeguard(Tori),Ridgeguard(Tori),Local,08/07/2025,2400,3000,2600,160
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Ridgeguard(Tori),Ridgeguard(Tori),Local,14/07/2025,2400,3000,2600,160
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Ridgeguard(Tori),Ridgeguard(Tori),Local,31/07/2025,2600,3200,2900,160
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Ridgeguard(Tori),Ridgeguard(Tori),Local,03/07/2025,2000,2400,2200,160
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Ridgeguard(Tori),Ridgeguard(Tori),Local,07/07/2025,2400,3000,2600,160
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Ridgeguard(Tori),Ridgeguard(Tori),Local,21/07/2025,2400,3000,2600,160
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Green Chilli,Green Chilly,Local,01/07/2025,3600,4200,3800,87
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Green Chilli,Green Chilly,Local,01/08/2025,6000,6600,6300,87
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Green Chilli,Green Chilly,Local,09/07/2025,6000,6600,6400,87
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Green Chilli,Green Chilly,Local,15/07/2025,5500,6000,5800,87
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Green Chilli,Green Chilly,Local,19/07/2025,600,6600,6400,87
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Bottle gourd,Bottle Gourd,Local,01/07/2025,2200,2600,2300,82
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Bottle gourd,Bottle Gourd,Local,14/07/2025,2200,2600,2400,82
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Bottle gourd,Bottle Gourd,Local,16/07/2025,2200,2600,2400,82
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,Local,01/08/2025,1800,2400,2100,35
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,Local,02/07/2025,2400,3000,2700,35
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,Local,15/07/2025,1600,2000,1800,35
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,Local,17/07/2025,1600,2000,1800,35
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,Local,31/07/2025,1800,2400,2100,35
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,Local,07/07/2025,2400,3000,2600,78
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Banana - Green,Banana - Green,Local,02/07/2025,2200,2400,2300,90
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Banana - Green,Banana - Green,Local,08/07/2025,2200,2400,2300,90
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Banana - Green,Banana - Green,Local,10/07/2025,2200,2400,2300,90
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Banana - Green,Banana - Green,Local,11/07/2025,2000,2300,2200,90
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Banana - Green,Banana - Green,Local,15/07/2025,2000,2400,2200,90
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Banana - Green,Banana - Green,Local,16/07/2025,2000,2400,2200,90
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Banana - Green,Banana - Green,Local,30/07/2025,2200,2600,2400,90
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Snakeguard,Snakeguard,Local,03/07/2025,1900,2300,2100,156
